First row before header,,,,,,,,,,,
Second row before header,,,,,,,,,,,
Third row before header,,,,,,,,,,,
OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code,OrderCode
4.42E+18,77,186,Not Shipped,11/13/2021,Healthcare,Pablo,30,17,Germany,HC-188,445113
1.24E+18,59,172,Shipped,12/23/2021,Fashion,Maria,27,16,India,F-203,445553
1.18E+18,75,207,Delivered,9/10/2021,Office,Stella,23,14,USA,O-630,444449
2.21E+18,72,183,Not Shipped,7/8/2021,Home,Jacob,29,20,USA,H-901,443885
2.30E+18,11,169,Not Delivered,8/24/2021,Fashion,Pablo,21,19,India,F-630,444332
4.39E+18,11,110,Delivered,8/24/2021,Home,Pablo,35,13,UK,H-101,444332
3.84E+18,22,103,Not Delivered,12/9/2021,Fashion,Abdul,25,16,Germany,F-188,445339
3.15E+18,2,146,Delivered,10/12/2021,Fashion,Abdul,23,20,Singapore,F-203,444881
3.42E+18,48,218,Shipped,12/9/2021,Entertainment,Abdul,32,12,China,ENT-630,445339
1.81E+18,85,135,Shipped,8/6/2021,Fashion,Abdul,30,24,India,F-188,444114
1.93E+18,63,109,Shipped,12/10/2021,Entertainment,Kristen,28,15,Singapore,ENT-555,445440
3.22E+18,33,121,Delivered,7/25/2021,Entertainment,Abdul,28,15,UK,ENT-203,444002
1.85E+18,78,110,Not Delivered,10/26/2021,Office,Pablo,20,12,Singapore,O-630,444995
4.01E+18,95,180,Delivered,9/19/2021,Healthcare,Pablo,35,18,UK,HC-203,444558
3.17E+18,58,133,Delivered,7/30/2021,Healthcare,Sofia,21,18,Singapore,HC-555,444007
4.25E+18,95,114,Not Shipped,9/16/2021,Home,Kristen,23,17,Germany,H-203,444555
4.11E+18,85,174,Delivered,9/18/2021,Entertainment,Anthony,35,13,Singapore,ENT-630,444557
2.39E+18,38,186,Shipped,7/5/2021,Office,Stella,25,14,Italy,O-630,443882
2.24E+18,14,144,Shipped,8/24/2021,Fashion,Sofia,31,19,UK,F-203,444332
3.34E+18,19,132,Not Delivered,10/19/2021,Entertainment,John,24,21,UK,ENT-203,444888
2.36E+18,80,186,Shipped,7/30/2021,Fashion,Kristen,24,25,UK,F-901,444007
4.30E+18,39,136,Not Shipped,10/4/2021,Office,Abdul,25,13,Italy,O-203,444773
3.07E+18,83,101,Delivered,7/16/2021,Fashion,Kristen,35,18,Singapore,F-555,443993
2.03E+18,34,133,Not Delivered,7/14/2021,Fashion,Anthony,35,13,Singapore,F-630,443991
3.58E+18,95,104,Shipped,12/9/2021,Fashion,Sofia,32,25,Germany,F-630,445339
1.04E+18,51,101,Shipped,12/10/2021,Fashion,Kristen,33,13,India,F-630,445440
1.41E+18,29,110,Not Delivered,10/2/2021,Entertainment,Emma,30,14,USA,ENT-901,444771
4.48E+18,68,157,Delivered,9/14/2021,Office,John,34,12,Singapore,O-188,444553
2.41E+18,50,125,Not Shipped,7/10/2021,Fashion,Emma,32,13,Kenya,F-901,443887
1.65E+18,38,215,Shipped,7/7/2021,Fashion,Sofia,35,15,UK,F-101,443884
3.03E+18,98,164,Not Delivered,10/3/2021,Healthcare,Emma,26,12,Italy,HC-188,444772
3.92E+18,60,248,Not Delivered,10/6/2021,Healthcare,Stella,26,14,Italy,HC-188,444775
3.14E+18,99,238,Not Shipped,12/23/2021,Entertainment,Emma,22,19,Kenya,ENT-188,445553
1.13E+18,54,121,Not Delivered,10/29/2021,Fashion,Pablo,28,13,Germany,F-901,444998
3.19E+18,49,249,Shipped,7/14/2021,Entertainment,John,20,25,Singapore,ENT-203,443991
2.07E+18,62,114,Not Delivered,9/24/2021,Home,Emma,20,23,Kenya,H-188,444663
3.08E+18,74,249,Delivered,12/8/2021,Fashion,Pablo,24,15,Kenya,F-901,445338
4.72E+18,5,213,Not Delivered,9/6/2021,Entertainment,Maria,35,19,UK,ENT-630,444445
1.32E+18,6,202,Not Shipped,7/11/2021,Fashion,Emma,21,15,USA,F-630,443888
1.65E+18,82,176,Not Delivered,11/24/2021,Healthcare,Stella,34,21,India,HC-101,445224
3.63E+18,47,123,Not Delivered,9/2/2021,Office,Pablo,25,17,Singapore,O-630,444441
2.55E+18,1,126,Delivered,10/10/2021,Fashion,Kristen,24,12,Italy,F-630,444779
2.60E+18,35,166,Not Shipped,9/19/2021,Healthcare,John,26,17,Singapore,HC-630,444558
1.66E+18,77,176,Shipped,12/22/2021,Office,Stella,23,22,Singapore,O-203,445552
3.11E+18,17,228,Not Shipped,7/12/2021,Home,Maria,34,12,Singapore,H-901,443889
3.19E+18,88,106,Shipped,10/1/2021,Entertainment,Maria,33,13,Germany,ENT-630,444770
1.68E+18,74,222,Delivered,9/21/2021,Fashion,Kristen,21,12,USA,F-188,444660
4.05E+18,89,100,Delivered,7/29/2021,Office,Emma,23,20,India,O-901,444006
3.29E+18,41,183,Delivered,10/29/2021,Healthcare,Stella,32,24,UK,HC-188,444998
4.13E+18,63,244,Not Delivered,7/14/2021,Entertainment,Abdul,32,17,Germany,ENT-555,443991
4.12E+18,36,186,Not Delivered,11/20/2021,Entertainment,John,24,19,Singapore,ENT-188,445220
2.36E+18,3,178,Not Shipped,7/10/2021,Fashion,Stella,22,15,Italy,F-188,443887
4.51E+18,78,211,Not Delivered,10/24/2021,Entertainment,Anthony,35,14,USA,ENT-630,444993
1.07E+18,1,249,Shipped,8/14/2021,Home,Sofia,27,18,Kenya,H-630,444222
3.48E+18,24,106,Not Shipped,8/29/2021,Entertainment,Jacob,30,23,Singapore,ENT-101,444337
2.24E+18,51,168,Not Delivered,10/4/2021,Healthcare,Jacob,25,22,Kenya,HC-188,444773
4.18E+18,66,227,Delivered,10/11/2021,Healthcare,Anthony,29,25,Italy,HC-901,444880
1.70E+18,4,192,Not Delivered,12/2/2021,Office,Maria,28,13,India,O-555,445332
2.22E+18,77,142,Shipped,11/15/2021,Home,Anthony,29,24,Germany,H-101,445115
1.33E+18,54,170,Delivered,10/18/2021,Entertainment,Anthony,26,25,China,ENT-630,444887
1.92E+18,31,144,Not Delivered,12/8/2021,Healthcare,John,23,15,China,HC-630,445338
1.32E+18,89,203,Shipped,12/8/2021,Entertainment,Stella,25,13,UK,ENT-203,445338
3.04E+18,34,230,Not Shipped,12/7/2021,Home,Jacob,21,10,USA,H-555,445337
1.46E+18,93,250,Not Shipped,12/24/2021,Healthcare,Emma,25,17,India,HC-555,445554
3.33E+18,39,239,Not Delivered,7/16/2021,Entertainment,Sofia,32,14,China,ENT-101,443993
3.54E+18,26,148,Shipped,11/7/2021,Fashion,Stella,29,19,India,F-630,445007
2.61E+18,96,235,Shipped,8/18/2021,Entertainment,Jacob,21,20,Singapore,ENT-901,444226
1.27E+18,77,148,Delivered,11/15/2021,Home,Anthony,30,17,UK,H-555,445115
3.28E+18,66,126,Shipped,12/6/2021,Entertainment,Anthony,28,23,Italy,ENT-203,445336
1.23E+18,26,204,Delivered,11/15/2021,Fashion,Abdul,29,19,Italy,F-555,445115
3.47E+18,93,209,Delivered,8/5/2021,Entertainment,Pablo,20,19,Singapore,ENT-188,444113
2.06E+18,60,116,Not Delivered,8/15/2021,Entertainment,John,30,22,UK,ENT-630,444223
3.27E+18,51,224,Not Delivered,11/2/2021,Home,Anthony,33,10,UK,H-555,445002
2.84E+18,81,149,Delivered,7/30/2021,Home,Stella,29,19,India,H-555,444007
4.96E+18,32,203,Not Delivered,7/25/2021,Healthcare,Kristen,27,11,Kenya,HC-555,444002
4.17E+18,83,173,Not Delivered,7/8/2021,Entertainment,Jacob,34,23,Italy,ENT-555,443885
3.59E+18,51,199,Shipped,9/20/2021,Entertainment,Stella,24,24,Kenya,ENT-555,444559
4.04E+18,33,135,Delivered,7/15/2021,Healthcare,Pablo,23,20,China,HC-188,443992
2.15E+18,84,152,Not Shipped,7/25/2021,Office,Stella,23,21,Germany,O-188,444002
3.94E+18,23,136,Shipped,9/30/2021,Fashion,Anthony,30,12,USA,F-555,444669
2.60E+18,43,193,Delivered,11/7/2021,Fashion,John,35,11,India,F-188,445007
2.46E+18,83,160,Not Delivered,7/30/2021,Home,Emma,21,21,Kenya,H-630,444007
1.61E+18,74,154,Shipped,8/8/2021,Home,Kristen,26,10,China,H-630,444116
4.97E+18,84,222,Delivered,10/7/2021,Fashion,Abdul,27,15,Germany,F-630,444776
1.36E+18,55,197,Not Shipped,11/27/2021,Entertainment,Emma,34,16,Singapore,ENT-901,445227
2.07E+18,34,241,Delivered,7/14/2021,Fashion,John,21,19,China,F-203,443991
3.79E+18,22,126,Not Shipped,7/8/2021,Home,Stella,22,23,China,H-203,443885
2.27E+18,71,231,Delivered,7/3/2021,Home,Maria,26,21,India,H-901,443880
3.64E+18,58,191,Not Shipped,9/13/2021,Entertainment,Stella,27,23,Germany,ENT-555,444552
4.70E+18,40,183,Not Shipped,11/1/2021,Office,Anthony,27,13,China,O-901,445001
4.14E+18,85,117,Not Delivered,11/7/2021,Home,John,29,10,Germany,H-203,445007
2.33E+18,85,145,Not Shipped,7/3/2021,Fashion,Emma,22,13,UK,F-555,443880
3.29E+18,97,147,Not Delivered,7/16/2021,Fashion,Maria,28,21,Germany,F-101,443993
2.95E+18,16,250,Shipped,12/13/2021,Entertainment,Maria,27,22,India,ENT-203,445443
1.42E+18,14,173,Delivered,8/18/2021,Entertainment,Pablo,22,23,Kenya,ENT-203,444226
1.44E+18,7,154,Not Shipped,7/6/2021,Home,Emma,35,14,Singapore,H-101,443883
4.85E+18,30,187,Shipped,10/20/2021,Entertainment,Kristen,26,11,Germany,ENT-203,444889
4.86E+18,99,183,Not Shipped,8/20/2021,Healthcare,Pablo,34,11,Italy,HC-555,444228
1.45E+18,14,231,Delivered,12/24/2021,Office,Anthony,28,23,China,O-555,445554
3.74E+18,68,250,Not Delivered,12/18/2021,Entertainment,John,33,15,Germany,ENT-630,445448
2.37E+18,39,218,Not Shipped,12/18/2021,Healthcare,Emma,21,10,Singapore,HC-901,445448
3.08E+18,11,152,Not Delivered,10/4/2021,Office,Sofia,26,24,UK,O-901,444773
1.21E+18,16,107,Delivered,7/12/2021,Healthcare,Abdul,25,22,Singapore,HC-630,443889
3.09E+18,6,222,Not Delivered,11/2/2021,Fashion,Kristen,24,12,USA,F-101,445002
4.84E+18,98,139,Shipped,8/29/2021,Entertainment,John,30,20,UK,ENT-101,444337
2.05E+18,18,202,Not Delivered,12/23/2021,Home,Stella,22,14,UK,H-901,445553
3.40E+18,46,166,Not Delivered,11/27/2021,Entertainment,Anthony,20,24,Kenya,ENT-901,445227
4.64E+18,50,152,Not Shipped,10/29/2021,Entertainment,John,23,24,USA,ENT-203,444998
1.70E+18,79,164,Shipped,11/2/2021,Home,John,30,10,Italy,H-630,445002
2.04E+18,73,137,Shipped,10/13/2021,Healthcare,Pablo,24,11,Germany,HC-630,444882
3.95E+18,25,222,Not Delivered,11/1/2021,Healthcare,Emma,22,25,USA,HC-101,445001
2.39E+18,70,115,Not Shipped,8/5/2021,Fashion,Anthony,31,15,USA,F-630,444113
3.90E+18,98,249,Not Shipped,12/4/2021,Office,John,24,10,Singapore,O-203,445334
3.22E+18,16,122,Shipped,12/24/2021,Office,Pablo,35,18,Kenya,O-555,445554
3.30E+18,70,142,Shipped,7/13/2021,Home,Emma,20,20,India,H-901,443990
3.22E+18,30,121,Shipped,7/4/2021,Office,Emma,29,18,USA,O-203,443881
1.25E+18,74,204,Not Shipped,9/27/2021,Home,Kristen,22,14,Singapore,H-901,444666
4.74E+18,28,163,Not Shipped,7/16/2021,Fashion,Jacob,33,16,Singapore,F-555,443993
2.84E+18,58,189,Delivered,12/4/2021,Home,Abdul,20,15,India,H-101,445334
2.67E+18,42,121,Not Shipped,10/10/2021,Office,Pablo,30,24,UK,O-901,444779
2.28E+18,34,123,Not Delivered,10/2/2021,Home,Kristen,34,23,UK,H-101,444771
1.02E+18,51,160,Not Shipped,12/18/2021,Fashion,Pablo,22,20,China,F-901,445448
2.83E+18,78,158,Shipped,11/13/2021,Healthcare,John,24,13,Singapore,HC-188,445113
1.83E+18,90,169,Not Delivered,11/21/2021,Entertainment,Jacob,32,14,China,ENT-101,445221
1.26E+18,43,109,Not Delivered,10/2/2021,Home,Stella,30,18,USA,H-188,444771
2.60E+18,35,171,Not Delivered,9/15/2021,Entertainment,Emma,24,24,Italy,ENT-630,444554
4.44E+18,59,212,Delivered,12/2/2021,Entertainment,Abdul,26,18,USA,ENT-901,445332
3.64E+18,51,171,Delivered,10/13/2021,Healthcare,Anthony,30,20,UK,HC-101,444882
2.45E+18,48,215,Not Shipped,12/8/2021,Office,Sofia,32,16,Germany,O-188,445338
4.74E+18,11,163,Not Shipped,11/11/2021,Home,Emma,25,10,USA,H-188,445111
4.51E+18,84,238,Not Shipped,8/29/2021,Fashion,Anthony,30,25,Germany,F-901,444337
3.87E+18,91,214,Delivered,7/17/2021,Healthcare,Jacob,23,23,Italy,HC-188,443994
1.02E+18,100,154,Not Delivered,7/31/2021,Entertainment,Kristen,33,10,Germany,ENT-101,444008
3.69E+18,35,222,Shipped,9/10/2021,Office,John,20,10,India,O-101,444449
4.21E+18,29,107,Delivered,12/2/2021,Home,Maria,26,25,Singapore,H-101,445332
1.49E+18,33,184,Not Delivered,12/7/2021,Office,Pablo,21,11,India,O-555,445337
2.93E+18,9,218,Not Delivered,10/26/2021,Home,Jacob,29,12,Germany,H-188,444995
3.09E+18,48,191,Not Shipped,8/30/2021,Fashion,John,33,17,Kenya,F-188,444338
4.16E+18,31,188,Not Delivered,8/8/2021,Healthcare,Jacob,35,21,India,HC-555,444116
3.53E+18,75,126,Shipped,10/14/2021,Healthcare,Sofia,22,24,UK,HC-630,444883
4.75E+18,19,246,Not Delivered,7/3/2021,Healthcare,Kristen,29,18,USA,HC-188,443880
1.75E+18,50,120,Delivered,10/4/2021,Home,Emma,27,25,Germany,H-555,444773
2.77E+18,26,136,Delivered,7/10/2021,Healthcare,Emma,24,12,India,HC-203,443887
1.81E+18,52,246,Shipped,9/30/2021,Healthcare,John,28,16,Germany,HC-188,444669
4.91E+18,13,162,Not Delivered,7/10/2021,Home,Abdul,20,25,UK,H-188,443887
1.92E+18,32,234,Not Delivered,11/23/2021,Office,John,35,14,Germany,O-901,445223
5.01E+18,10,211,Not Delivered,10/10/2021,Entertainment,Jacob,26,12,UK,ENT-555,444779
4.34E+18,34,202,Delivered,7/12/2021,Entertainment,Maria,21,24,Kenya,ENT-901,443889
4.53E+18,59,172,Not Shipped,12/29/2021,Healthcare,Emma,24,15,USA,HC-188,445559
1.51E+18,57,238,Shipped,8/11/2021,Office,Emma,28,15,Kenya,O-630,444119
1.84E+18,32,220,Not Delivered,10/13/2021,Office,Pablo,24,15,Germany,O-555,444882
2.88E+18,53,185,Delivered,7/15/2021,Fashion,Pablo,22,24,USA,F-901,443992
3.82E+18,70,151,Not Shipped,10/19/2021,Office,John,23,20,Kenya,O-630,444888
4.82E+18,33,212,Delivered,7/16/2021,Fashion,Emma,30,20,India,F-901,443993
3.01E+18,22,103,Not Delivered,12/18/2021,Healthcare,Stella,28,20,Germany,HC-101,445448
5.02E+18,94,187,Not Delivered,10/4/2021,Fashion,Abdul,25,24,UK,F-203,444773
3.31E+18,88,227,Shipped,10/7/2021,Entertainment,Abdul,30,11,India,ENT-630,444776
2.19E+18,7,124,Shipped,8/28/2021,Home,Jacob,21,16,India,H-101,444336
2.09E+18,19,180,Delivered,11/21/2021,Entertainment,Sofia,30,11,Singapore,ENT-203,445221
2.74E+18,77,108,Not Shipped,8/11/2021,Healthcare,Emma,34,19,Italy,HC-203,444119
1.01E+18,9,178,Shipped,9/27/2021,Office,Stella,27,11,UK,O-901,444666
3.46E+18,84,146,Shipped,7/29/2021,Home,Emma,32,23,India,H-101,444006
4.87E+18,96,163,Not Delivered,7/3/2021,Fashion,Pablo,34,25,India,F-203,443880
4.79E+18,60,121,Not Shipped,9/15/2021,Entertainment,Pablo,22,23,Germany,ENT-101,444554
4.39E+18,79,155,Not Shipped,11/28/2021,Entertainment,Emma,34,25,USA,ENT-188,445228
2.30E+18,23,145,Shipped,10/29/2021,Entertainment,Stella,28,15,USA,ENT-188,444998
4.16E+18,69,186,Delivered,7/22/2021,Healthcare,Pablo,35,21,India,HC-188,443999
1.35E+18,95,150,Not Delivered,10/10/2021,Fashion,John,26,23,USA,F-188,444779
1.45E+18,81,227,Shipped,8/11/2021,Entertainment,Maria,20,20,Kenya,ENT-203,444119
4.17E+18,70,125,Shipped,7/30/2021,Healthcare,Emma,22,24,Italy,HC-630,444007
3.37E+18,5,249,Shipped,11/1/2021,Entertainment,Maria,21,21,Singapore,ENT-901,445001
2.77E+18,47,215,Not Shipped,11/24/2021,Entertainment,Kristen,29,18,Kenya,ENT-188,445224
1.55E+18,9,200,Delivered,9/30/2021,Fashion,Kristen,35,14,Singapore,F-188,444669
3.72E+18,4,247,Delivered,10/12/2021,Healthcare,Kristen,33,12,Germany,HC-630,444881
3.85E+18,98,236,Not Shipped,12/22/2021,Fashion,Pablo,31,10,China,F-555,445552
3.42E+18,46,159,Delivered,11/1/2021,Entertainment,Jacob,25,17,India,ENT-630,445001
2.23E+18,36,248,Not Shipped,9/6/2021,Healthcare,Pablo,31,11,India,HC-901,444445
4.42E+18,28,207,Delivered,9/27/2021,Healthcare,Stella,21,25,UK,HC-101,444666
1.90E+18,72,127,Shipped,11/7/2021,Fashion,Anthony,32,25,Kenya,F-188,445007
4.18E+18,61,122,Delivered,9/30/2021,Home,Stella,21,24,USA,H-188,444669
2.89E+18,16,230,Not Delivered,12/14/2021,Entertainment,Abdul,22,25,Italy,ENT-555,445444
2.47E+18,67,207,Not Shipped,7/16/2021,Healthcare,Stella,22,11,Kenya,HC-188,443993
3.81E+18,17,161,Delivered,8/11/2021,Entertainment,Maria,24,20,India,ENT-630,444119
4.79E+18,18,241,Shipped,11/1/2021,Entertainment,Kristen,32,22,India,ENT-555,445001
4.12E+18,72,188,Not Delivered,9/7/2021,Healthcare,Abdul,29,19,Italy,HC-630,444446
3.66E+18,52,186,Not Delivered,10/19/2021,Office,Emma,24,20,UK,O-188,444888
4.81E+18,4,111,Delivered,10/6/2021,Home,John,22,24,Kenya,H-101,444775
2.47E+18,69,200,Delivered,10/19/2021,Healthcare,Jacob,33,11,India,HC-901,444888
4.89E+18,30,189,Not Delivered,7/22/2021,Entertainment,Sofia,31,14,Italy,ENT-188,443999
2.54E+18,82,206,Delivered,9/6/2021,Healthcare,Maria,34,15,India,HC-203,444445
2.18E+18,46,143,Not Shipped,8/11/2021,Entertainment,Maria,21,18,China,ENT-203,444119
1.63E+18,16,165,Delivered,9/6/2021,Home,Kristen,30,15,Singapore,H-203,444445
3.58E+18,15,185,Not Delivered,12/12/2021,Home,Stella,22,21,Kenya,H-101,445442
4.02E+18,94,183,Shipped,9/27/2021,Office,Emma,31,14,Kenya,O-188,444666
3.64E+18,72,122,Shipped,12/14/2021,Fashion,Pablo,28,13,USA,F-555,445444
4.61E+18,85,131,Not Shipped,8/3/2021,Office,Stella,24,23,Italy,O-101,444111
4.95E+18,43,141,Delivered,7/22/2021,Fashion,Anthony,27,19,Kenya,F-630,443999
4.77E+18,8,189,Shipped,7/7/2021,Fashion,Anthony,25,22,Italy,F-555,443884
4.56E+18,80,106,Not Shipped,10/4/2021,Healthcare,John,21,14,China,HC-188,444773
2.08E+18,90,153,Delivered,9/20/2021,Entertainment,Maria,26,12,Kenya,ENT-188,444559
2.91E+18,61,102,Delivered,11/11/2021,Home,Jacob,22,17,Germany,H-188,445111
1.98E+18,9,189,Not Shipped,11/16/2021,Fashion,Sofia,29,23,Italy,F-203,445116
1.71E+18,78,223,Not Delivered,9/10/2021,Home,John,24,11,Singapore,H-188,444449
2.64E+18,31,239,Shipped,11/15/2021,Office,Abdul,25,17,Italy,O-630,445115
2.21E+18,86,132,Not Shipped,7/5/2021,Fashion,Sofia,22,14,China,F-555,443882
1.78E+18,46,216,Not Shipped,10/12/2021,Home,Emma,30,17,Germany,H-203,444881
3.72E+18,57,191,Delivered,10/23/2021,Office,Kristen,33,13,UK,O-203,444992
1.13E+18,96,189,Not Shipped,8/14/2021,Healthcare,Jacob,24,11,Italy,HC-555,444222
3.17E+18,58,172,Shipped,9/14/2021,Entertainment,Maria,29,10,India,ENT-188,444553
1.70E+18,54,177,Not Delivered,11/7/2021,Healthcare,Maria,24,19,Kenya,HC-630,445007
2.58E+18,50,132,Shipped,10/11/2021,Office,Sofia,21,13,Singapore,O-555,444880
2.52E+18,76,235,Not Shipped,12/8/2021,Fashion,Anthony,32,21,UK,F-630,445338
2.74E+18,89,197,Shipped,9/7/2021,Office,Emma,31,18,UK,O-203,444446
1.39E+18,99,132,Not Delivered,10/7/2021,Healthcare,Kristen,28,24,Singapore,HC-901,444776
2.51E+18,48,224,Not Shipped,10/3/2021,Fashion,Stella,21,17,USA,F-630,444772
1.02E+18,35,173,Not Delivered,11/1/2021,Home,Stella,33,16,India,H-203,445001
4.33E+18,74,168,Not Delivered,7/8/2021,Office,Pablo,25,23,Kenya,O-203,443885
2.57E+18,40,179,Not Delivered,10/1/2021,Home,Kristen,23,21,USA,H-188,444770
2.09E+18,100,108,Not Delivered,12/24/2021,Healthcare,Kristen,20,19,Kenya,HC-555,445554
4.13E+18,36,239,Shipped,12/24/2021,Fashion,Jacob,28,24,Germany,F-101,445554
2.96E+18,39,247,Not Shipped,11/13/2021,Office,John,21,12,Kenya,O-901,445113
2.25E+18,91,149,Shipped,8/24/2021,Fashion,Sofia,27,20,USA,F-630,444332
1.07E+18,49,172,Shipped,11/7/2021,Home,Anthony,21,13,Italy,H-901,445007
2.17E+18,78,138,Not Delivered,8/8/2021,Home,Stella,21,22,Germany,H-101,444116
3.23E+18,4,246,Delivered,8/26/2021,Fashion,Pablo,25,12,Germany,F-901,444334
2.51E+18,16,146,Not Shipped,12/7/2021,Healthcare,Sofia,23,16,India,HC-555,445337
4.32E+18,45,182,Shipped,12/18/2021,Office,John,22,13,Singapore,O-188,445448
1.18E+18,91,228,Not Shipped,12/24/2021,Office,Sofia,29,15,Italy,O-203,445554
2.13E+18,79,180,Not Delivered,7/6/2021,Entertainment,Emma,20,12,UK,ENT-901,443883
3.56E+18,32,199,Not Delivered,11/16/2021,Entertainment,Sofia,31,13,UK,ENT-101,445116
1.92E+18,61,204,Not Delivered,10/13/2021,Office,Sofia,20,18,Singapore,O-901,444882
4.53E+18,53,101,Shipped,11/16/2021,Healthcare,Anthony,27,25,Kenya,HC-188,445116
4.50E+18,81,177,Delivered,7/14/2021,Office,Emma,22,11,Singapore,O-630,443991
2.18E+18,75,178,Delivered,9/27/2021,Healthcare,Kristen,31,22,China,HC-101,444666
4.52E+18,95,216,Not Delivered,11/11/2021,Home,Jacob,25,25,China,H-203,445111
1.42E+18,41,235,Not Delivered,8/14/2021,Office,Sofia,29,13,India,O-188,444222
4.08E+18,87,197,Shipped,12/24/2021,Office,Sofia,34,20,Germany,O-188,445554
4.38E+18,6,164,Shipped,10/17/2021,Home,Emma,21,17,Germany,H-630,444886
1.42E+18,50,174,Not Delivered,10/12/2021,Fashion,Kristen,25,23,UK,F-101,444881
1.19E+18,73,126,Not Shipped,9/16/2021,Home,Sofia,21,21,UK,H-188,444555
4.48E+18,77,118,Delivered,7/17/2021,Healthcare,Maria,28,14,Germany,HC-555,443994
1.81E+18,47,181,Shipped,12/18/2021,Entertainment,John,33,25,USA,ENT-188,445448
1.11E+18,82,215,Not Delivered,8/6/2021,Fashion,John,34,23,India,F-101,444114
2.94E+18,54,116,Shipped,8/14/2021,Office,Stella,32,12,USA,O-555,444222
4.90E+18,46,229,Not Delivered,9/10/2021,Office,Jacob,26,25,China,O-101,444449
1.27E+18,45,223,Delivered,12/26/2021,Healthcare,Kristen,32,17,Kenya,HC-203,445556
1.12E+18,93,219,Delivered,9/27/2021,Office,Emma,33,12,Kenya,O-203,444666
4.68E+18,72,137,Not Shipped,7/22/2021,Entertainment,Anthony,21,17,UK,ENT-188,443999
4.30E+18,87,121,Shipped,11/2/2021,Home,Sofia,31,23,Italy,H-101,445002
3.13E+18,50,236,Not Shipped,11/28/2021,Home,Maria,20,19,China,H-101,445228
2.53E+18,51,109,Not Shipped,12/18/2021,Fashion,John,24,18,India,F-203,445448
3.64E+18,40,100,Shipped,12/26/2021,Office,Pablo,29,21,UK,O-188,445556
1.16E+18,38,118,Delivered,11/25/2021,Healthcare,Stella,28,21,Kenya,HC-555,445225
3.52E+18,4,245,Shipped,7/10/2021,Entertainment,Abdul,30,13,UK,ENT-630,443887
3.54E+18,6,159,Delivered,9/27/2021,Healthcare,Pablo,31,19,UK,HC-630,444666
4.41E+18,57,223,Not Delivered,12/8/2021,Fashion,Stella,23,15,China,F-203,445338
1.28E+18,89,239,Not Shipped,7/16/2021,Home,Emma,22,15,USA,H-101,443993
1.11E+18,27,142,Not Delivered,8/28/2021,Fashion,Maria,27,25,UK,F-101,444336
1.62E+18,21,215,Not Delivered,12/26/2021,Home,Jacob,26,11,UK,H-630,445556
4.94E+18,47,205,Not Delivered,7/25/2021,Office,Stella,32,10,Italy,O-188,444002
3.07E+18,81,131,Shipped,10/3/2021,Fashion,Jacob,20,19,India,F-188,444772
3.49E+18,66,234,Delivered,7/13/2021,Entertainment,Emma,21,13,USA,ENT-203,443990
2.45E+18,85,248,Not Delivered,12/10/2021,Fashion,Pablo,21,13,Singapore,F-555,445440
2.81E+18,28,203,Delivered,9/2/2021,Home,Emma,33,15,Kenya,H-188,444441
3.82E+18,72,250,Not Delivered,12/29/2021,Office,John,29,11,Singapore,O-901,445559
4.45E+18,55,129,Delivered,7/29/2021,Home,Kristen,35,17,Italy,H-188,444006
3.44E+18,100,218,Not Delivered,9/16/2021,Fashion,Anthony,27,20,Kenya,F-901,444555
4.11E+18,89,144,Delivered,10/14/2021,Home,Anthony,33,21,Singapore,H-901,444883
4.66E+18,72,180,Delivered,10/4/2021,Healthcare,Anthony,31,16,Italy,HC-555,444773
1.52E+18,16,202,Not Delivered,8/20/2021,Entertainment,Sofia,22,24,Italy,ENT-901,444228
4.86E+18,27,220,Delivered,8/15/2021,Fashion,Maria,34,22,UK,F-630,444223
2.00E+18,63,245,Not Shipped,12/8/2021,Healthcare,Pablo,20,10,Germany,HC-188,445338
1.49E+18,38,160,Shipped,7/4/2021,Healthcare,Anthony,25,14,India,HC-203,443881
4.29E+18,35,189,Shipped,10/3/2021,Home,Maria,21,18,Kenya,H-203,444772
3.61E+18,84,246,Not Delivered,11/25/2021,Home,Kristen,21,21,Singapore,H-555,445225
3.93E+18,48,209,Not Delivered,10/6/2021,Office,Stella,35,22,India,O-901,444775
3.00E+18,81,248,Delivered,7/5/2021,Office,Pablo,32,24,Kenya,O-101,443882
4.96E+18,58,214,Shipped,9/13/2021,Healthcare,Emma,29,13,Germany,HC-203,444552
4.79E+18,63,186,Delivered,8/8/2021,Office,Sofia,31,24,Kenya,O-630,444116
2.55E+18,93,161,Shipped,8/18/2021,Fashion,Pablo,32,19,Singapore,F-630,444226
4.72E+18,50,214,Not Shipped,8/14/2021,Healthcare,Kristen,21,25,Germany,HC-203,444222
1.20E+18,6,209,Not Delivered,10/9/2021,Office,Pablo,34,10,Germany,O-203,444778
